aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,1.0,100,100,orca,1,328.63218368055556,40.55522963010204,37.28879823395645,1.0,0.0,0.15099368878264927,1.2871427600241072,0.2568076177390024,0.24803291023795135,0.25588094248701815,0.24728295567569553,92.538313604798,16.021406757244442
fifo,1.0,100,100,orca,2,337.4949601736111,41.1938142922252,37.01859182457402,1.0,0.0,0.6375566169397154,1.72161594246955,0.250435027380935,0.232137280661392,0.24652600535549515,0.23029208552513597,92.51898753156564,16.019347063082414
fifo,1.0,100,100,orca,3,347.17489177083337,40.80258318302388,35.6047646122989,1.0,0.0,1.9632271154602963,3.9546590534022807,0.24320509074532776,0.22271398371046863,0.23186737287505188,0.22041923778527137,92.42229166666667,16.05702392193916
fifo,1.0,100,100,orca,4,336.06669138888884,40.827187600522194,39.14205453570644,1.0,0.0,0.4877113228413596,1.5350891225379035,0.24996401663894657,0.24490222660928168,0.24701015000096063,0.24299850904974707,92.53968197601013,16.025367484749662
fifo,1.0,100,100,orca,5,338.7408487847222,40.21166210526316,34.23426472972053,1.0,0.0,2.029675156322878,3.728959783226505,0.2395011710583428,0.22205442904722245,0.2276369765943353,0.2206568911459275,87.61131786616163,25.24199129939396
fifo,1.0,100,100,sage,1,285.6797761441391,38.16531102791878,27.71245587917502,1.0,0.0,1.1321110511893657,6.122727930377792,0.29392637493946683,0.2366463415271156,0.2862567615541278,0.23341394852117003,88.2942005997475,21.052057979449536
fifo,1.0,100,100,sage,2,272.3487803112224,38.2965607106599,27.55951755081024,1.0,0.0,1.1389433447994404,5.810912894018336,0.3034940139948351,0.23240832825892882,0.2952494940522423,0.22748962194389571,88.71636205808083,21.12309380816892
fifo,1.0,100,100,sage,3,279.33277883359096,38.61762310913706,28.614559503498306,1.0,0.0,1.1729055376195197,6.02063349699961,0.2969500758088973,0.22983737364434162,0.28897471454580437,0.22689224783977963,89.5809998421717,20.86594498582593
fifo,1.0,100,100,sage,4,281.4203257601137,38.69616584517767,28.182245020362597,1.0,0.0,1.1529210788100512,5.946804100367887,0.2956752032658058,0.22996958084446728,0.28799431785138246,0.22748431628904742,89.50708096590911,20.86899454274163
fifo,1.0,100,100,sage,5,283.96070391451605,37.99642053299492,27.844582962520697,1.0,0.0,1.0915443078795475,5.697077055926764,0.28730431981518584,0.2208071825068184,0.28013187432588577,0.21718315678017855,89.57921875000002,20.81477309641162
fifo,1.0,100,100,vivace,1,298.8759992847222,37.46648403357768,27.15390977667204,1.0,0.0,0.2582606984608209,1.027308918762281,0.28475184946636417,0.24830187595433,0.28309821879545477,0.24726406992860686,90.37843197601012,18.24733277769212
fifo,1.0,100,100,vivace,2,319.65235064583334,37.54513792741094,26.846978074437025,1.0,0.0,0.9433974081010961,1.8482546269752596,0.27339674175757556,0.24093256037031702,0.26822945584112245,0.24152260051316352,90.68283222853536,18.251180446893596
fifo,1.0,100,100,vivace,3,299.4918939444444,37.44127284598284,27.305198084016602,1.0,0.0,0.7982626957679863,1.7454627447680406,0.2917638940955632,0.2578039550893111,0.2873366459069457,0.2588310740623217,90.26760337752523,18.251356598769323
